timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-28T01:09:26,PRECIPTATION lstm,28896a4f-3d4a-465b-82fa-b0d89a522e73,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1058.5201226000208,0.001681199309599,1.588254463665289e-06,42.5,5.268830391399888,10.0,0.0123677261271509,0.0018174203428239,0.0029092459894448,0.0170943924594197,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-06-28T19:45:29,PRECIPTATION lstm,5c66dbd6-d40b-4313-9020-d22a577b4d26,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1841.964031600044,0.0029612314598675,1.6076489057689502e-06,42.5,5.637172768386276,10.0,0.0215282933858271,0.0035176636474619,0.0050637702602763,0.0301097272935654,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-06-29T16:21:58,PRECIPTATION lstm,740766cc-19c2-4616-a00b-f39cda3722f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14941.9204239,0.0248819040020779,1.6652413676543645e-06,42.5,9.012133786934198,10.0,0.176372517054375,0.0351451453383159,0.0414809141119444,0.2529985765046357,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-07-01T18:29:07,PRECIPTATION lstm,c6a80170-dc0c-4001-b7c6-058751d5c859,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1155.9610736999894,0.0021892850578228,1.8939089798373715e-06,42.5,14.873052491756836,10.0,0.0136454507832658,0.00540536821318,0.0032097766213893,0.0222605956178352,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-07-01T19:15:49,PRECIPTATION lstm,f6cf4e76-c72b-4d04-a661-1611b2039672,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1171.6597080999927,0.0022201260149368,1.894855647581392e-06,42.5,14.697707144751895,10.0,0.0138305238781246,0.0054903705034039,0.0032532913155555,0.0225741856970841,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-07-01T19:55:14,PRECIPTATION lstm,159255de-16c8-466d-a6f6-839b0c8b5c60,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1299.0443775000167,0.0024309883435782,1.8713666643603272e-06,42.5,16.338672582426124,10.0,0.0153342491161097,0.0057772418440119,0.0036067376116666,0.0247182285717883,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
2025-07-01T22:05:05,PRECIPTATION lstm,f745eb59-bb2d-4973-a861-d8c0a67cae06,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1170.2446740999876,0.0022127860026204356,1.8908746620207832e-06,42.5,16.218780278232906,10.0,0.01381375970944561,0.005436352126856003,0.003249440799445276,0.02249955263574689,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.10,3.0.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 2050,-43.0402,-22.8192,15.674007415771484,machine,N,1.0
